4.25931
4.54353
5.99246
5.78147
3.83355
7.50504
6.2323
5.19281
5.41355
8.29628
5.99003
5.23466
5.32692
6.83331
5.50772
6.00363
5.87352
5.31608
5.64156
8.6727
7.28674
5.78831
4.8549
5.0026
5.89977
7.24946
5.8412
4.78316
6.84246
5.60715
5.14799
5.88821
4.67077
4.4891
5.72246
5.77106
7.29242
5.31928
7.68494
5.93326
7.45946
5.6293
6.03854
6.6854
6.21754
6.74583
5.49813
9.18796
4.2691
6.06206
