6.65338
5.35572
5.3064
6.37166
5.30395
7.76272
8.1519
7.66925
7.58127
6.7174
8.48512
5.13579
8.3924
6.54411
6.21674
6.12428
7.86185
8.01103
7.07909
5.39361
8.37092
3.96343
6.42236
4.56015
6.81534
4.54676
4.43085
3.65106
6.42118
6.15784
