1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
1.5708	,-0.349064	,-0.349066	,-3.67321e-06	,0	,0	,
0.90938	,-0.42024	,-0.992224	,-1.03089	,0.910573	,-3.13508	,
0.90938	,-0.42024	,-0.992224	,-1.03089	,0.910573	,-3.13508	,
0.90938	,-0.42024	,-0.992224	,-1.03089	,0.910573	,-3.13508	,
0.90938	,-0.42024	,-0.992224	,-1.03089	,0.910573	,-3.13508	,
0.90938	,-0.42024	,-0.992224	,-1.03089	,0.910573	,-3.13508	,
0.90938	,-0.42024	,-0.992224	,-1.03089	,0.910573	,-3.13508	,
